Country|Species|Author|Family|SID.x|scientificFinal|geographic_area|lifeform_description|climate_description|Red.List|SID_URL|AF|EU|FU|GS|HF|IF|MA|ME|PO|SU|TOP830
Mexico|Washingtonia robusta|H.Wendl.|Arecaceae|wfo-0000333916|Washingtonia robusta|Mexico (C. & S. Baja California, W. Sonora)|tree|desert or dry shrubland|NE|f832d14c-ca79-4463-8144-d8e9e9f841ec|0|1|0|0|0|0|1|0|0|0|0
Mexico|Weinmannia balbisiana|Kunth|Cunoniaceae|wfo-0000418095|Weinmannia balbisiana|Mexico (Oaxaca, Chiapas) to Bolivia|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Mexico|Weinmannia pinnata|L.|Cunoniaceae|wfo-0000427115|Weinmannia pinnata|Mexico to Venezuela ansd Peru, Caribbean|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Mexico|Wigandia urens|(Ruiz & Pav.) Kunth|Boraginaceae|wfo-0000427783|Wigandia urens|Mexico to Trinidad and Peru|tree|seasonally dry tropical|LC|b06bb5b5-6322-47af-bacd-29e60d6b7c94|0|1|0|0|0|0|0|1|1|1|0
Mexico|Wimmeria concolor|Cham. & Schltdl.|Celastraceae|wfo-0000427934|Wimmeria concolor|Mexico to Nicaragua|tree|seasonally dry tropical|VU|""|0|0|0|0|0|0|1|0|0|0|0
Mexico|Wimmeria confusa|Hemsl.|Celastraceae|wfo-0001241489|Wimmeria confusa|SW. Mexico to Guatemala|tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Mexico|Witheringia solanacea|L'Hér.|Solanaceae|wfo-0001032882|Witheringia solanacea|Mexico to Trop. America|shrub|wet tropical|LC|337e4464-28c7-4297-80d5-b6de9e5569ce|0|0|0|0|0|0|0|1|0|0|0
Mexico|Ximenia americana|L.|Olacaceae|wfo-0000428247|Ximenia americana|Tropics & Subtropics, Queensland|shrub or tree|seasonally dry tropical|LC|f02cb297-8217-4cac-8733-40c054028a6e|1|1|1|1|1|0|1|1|1|1|1
Mexico|Xylopia frutescens|Aubl.|Annonaceae|wfo-0000428954|Xylopia frutescens|S. Mexico to S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|1|0|1|1|0|0|0
Mexico|Xylosma flexuosa|(Kunth) Hemsl.|Salicaceae|wfo-0000904045|Xylosma flexuosa|Texas to N. Venezuela|tree|wet tropical|LC|cbfbb8ca-e0c7-4e9f-a548-be1cdfb3be86|0|0|0|0|0|0|0|1|0|0|0
Mexico|Yucca baccata|Torr.|Asparagaceae|wfo-0000752057|Yucca baccata|SE. Nevada to N. Mexico|shrub or tree|subtropical|LC|db3007cd-9d4d-403a-8f5b-a3a4f1e401e8|0|0|0|0|0|0|1|1|0|0|0
Mexico|Yucca brevifolia|Engelm.|Asparagaceae|wfo-0000752275|Yucca brevifolia|SW. Utah to SE. California, Mexico (Sonora)|tree|desert or dry shrubland|LC|51401ffb-2d12-41a3-8811-e42ae92ec67a|0|1|0|0|1|0|1|1|0|0|0
Mexico|Yucca decipiens|Trel.|Asparagaceae|wfo-0000752255|Yucca decipiens|NE. Mexico (to Jalisco)|tree|desert or dry shrubland|LC|d340618b-3713-4a1f-aaad-2dbeef261b45|0|0|0|0|0|0|0|1|0|0|0
Mexico|Yucca elata|(Engelm.) Engelm.|Asparagaceae|wfo-0000752259|Yucca elata|Arizona to W. Texas and N. Mexico|shrub or tree|desert or dry shrubland|LC|baf2f45c-8c8a-443f-a8fc-f4eae1dce3fc|1|1|0|0|1|0|1|1|0|0|0
Mexico|Yucca faxoniana|Sarg.|Asparagaceae|wfo-0000752238|Yucca faxoniana|New Mexico to W. Texas and NE. Mexico|tree|desert or dry shrubland|LC|279d56f7-8eb4-4d14-9b4a-659eeb5e0396|0|0|0|0|0|0|0|1|0|0|0
Mexico|Yucca filifera|Chabaud|Asparagaceae|wfo-0000752239|Yucca filifera|Mexico|tree|desert or dry shrubland|LC|5c3a322c-83c8-4793-a1a1-f27e282de92c|0|0|1|0|0|0|1|0|0|0|0
Mexico|Yucca gigantea|Lem.|Asparagaceae|wfo-0000752247|Yucca gigantea|C. Mexico to C. America|tree|seasonally dry tropical|NE|""|0|1|0|0|1|0|0|1|0|0|1
Mexico|Yucca periculosa|Baker|Asparagaceae|wfo-0000752141|Yucca periculosa|Mexico (Veracruz to Oaxaca)|tree|seasonally dry tropical|NT|93a3712d-908b-4e3f-8274-aa32042477db|0|0|0|0|0|0|0|1|0|0|0
Mexico|Yucca schidigera|Roezl ex Ortgies|Asparagaceae|wfo-0000771250|Yucca schidigera|S. Nevada to Mexico (Baja California)|shrub or tree|desert or dry shrubland|LC|f5bc4417-97f2-4b8d-9c31-047b9df3af3c|0|0|0|0|1|0|0|1|0|0|0
Mexico|Yucca torreyi|Shafer|Asparagaceae|wfo-0000752238|Yucca faxoniana|SC. U.S.A. to NE. Mexico|tree|desert or dry shrubland|LC|c0f5cdce-8a5b-49fa-baf8-83313eb76789|0|0|0|0|0|0|0|1|0|0|0
Mexico|Yucca treculeana|Carrière|Asparagaceae|wfo-0000752169|Yucca treculeana|SC. U.S.A. to NE. Mexico|tree|desert or dry shrubland|VU|c0f5cdce-8a5b-49fa-baf8-83313eb76789|0|0|0|0|0|0|1|1|0|0|0
Mexico|Zanthoxylum acuminatum|(Sw.) Sw.|Rutaceae|wfo-0000430392|Zanthoxylum acuminatum|Mexico to Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|1|1|0|0|0
Mexico|Zanthoxylum caribaeum|Lam.|Rutaceae|wfo-0000429511|Zanthoxylum caribaeum|Mexico to Trop. America|tree|wet tropical|LC|3ab80948-1115-435d-8f17-59399e454825|0|0|0|0|0|0|1|1|0|0|0
Mexico|Zanthoxylum ekmanii|(Urb.) Alain|Rutaceae|wfo-0000429484|Zanthoxylum ekmanii|S. Mexico to S. Trop. America, W. Cuba|tree|wet tropical|NE|e4803c21-a2ba-4f05-b0b1-78e6c2380bde|0|0|0|0|0|0|0|1|0|0|0
Mexico|Zanthoxylum fagara|(L.) Sarg.|Rutaceae|wfo-0000429502|Zanthoxylum fagara|Trop. & Subtrop. America|shrub or tree|wet tropical|LC|c038b36a-d073-4d58-bfbc-24b0c8b3d0e4|0|0|0|0|0|0|1|1|0|0|0
Mexico|Zanthoxylum flavum|Vahl|Rutaceae|wfo-0000429509|Zanthoxylum flavum|S. Mexico, Florida Keys to Caribbean|tree|seasonally dry tropical|VU|fdf16f51-dc3e-45a5-a023-4eb624ad117e|0|0|0|0|0|0|1|1|0|0|0
Mexico|Zanthoxylum rhoifolium|Lam.|Rutaceae|wfo-0000429355|Zanthoxylum rhoifolium|Trop. & Subtrop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|1|1|0|0|0
Mexico|Zanthoxylum schreberi|(J.F.Gmel.) Reynel ex C.Nelson|Rutaceae|wfo-0000748394|Zanthoxylum schreberi|W. & S. Mexico to Venezuela and Bolivia, Caribbean|tree|wet tropical|LC|""|0|0|0|0|0|0|1|1|0|0|0
Mexico|Zygia longifolia|(Humb. & Bonpl. ex Willd.) Britton & Rose|Fabaceae|wfo-0000171318|Zygia longifolia|S. Mexico to S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Abarema jupunba|(Willd.) Britton & Killip|Fabaceae|wfo-0000171294|Abarema jupunba|Lesser Antilles to S. Trop. America|tree|wet tropical|LC|cc979686-335f-4cbf-a589-5d6ce80a6798|0|0|0|0|0|0|1|1|0|0|0
Peru|Abarema laeta|(Benth.) Barneby & J.W.Grimes|Fabaceae|wfo-0001062433|Abarema laeta|S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Abuta grandifolia|(Mart.) Sandwith|Menispermaceae|wfo-0000511646|Abuta grandifolia|S. Trop. America|climber|wet tropical|LC|2fffdd58-cd20-4811-bc02-96b45df39d5a|0|0|0|0|0|0|1|1|0|0|0
Peru|Abuta rufescens|Aubl.|Menispermaceae|wfo-0000511672|Abuta rufescens|S. Trop. America|climber|wet tropical|LC|fb87a2ce-177d-46a8-88ed-aa0c3b295a12|0|0|0|0|0|0|1|1|0|0|0
Peru|Abutilon peruvianum|(Lam.) Kearney|Malvaceae|wfo-0001342142|Callianthe peruviana|W. South America|shrub|seasonally dry tropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Acaciella angustissima|(Mill.) Britton & Rose|Fabaceae|wfo-0000182389|Acaciella angustissima|C. & S. U.S.A. to NW. Argentina|shrub or tree|subtropical|LC|a978e4d1-daa1-459d-9ba7-3dd1cf27fbf8|1|1|0|0|0|0|1|1|0|0|1
Peru|Acaciella villosa|(Sw.) Britton & Rose|Fabaceae|wfo-0000176047|Acaciella villosa|Mexico to Peru, Jamaica|shrub or tree|wet tropical|LC|""|0|1|0|0|0|0|0|0|0|0|0
Peru|Acalypha diversifolia|Jacq.|Euphorbiaceae|wfo-0000926669|Acalypha diversifolia|Mexico to S. Trop. America, Tobago|shrub or tree|wet tropical|LC|0ffe1638-8f37-43cc-bb87-73297d49f496|0|0|0|0|0|0|0|1|0|0|0
Peru|Acalypha macrostachya|Jacq.|Euphorbiaceae|wfo-0000966407|Acalypha macrostachya|Mexico to Trop. America|shrub or tree|wet tropical|LC|c0f38ba5-e135-4433-b334-a8e0c01f19b8|0|1|0|0|0|0|0|0|0|0|0
Peru|Acalypha platyphylla|Müll.Arg.|Euphorbiaceae|wfo-0000218576|Acalypha platyphylla|Colombia to Peru|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Acioa dolichopoda|(Prance) Sothers & Prance|Chrysobalanaceae|wfo-0001340314|Acioa dolichopoda|SE. Colombia to N. Peru|tree|wet tropical|NE|""|0|0|0|0|1|0|0|0|0|0|0
Peru|Acnistus arborescens|(L.) Schltdl.|Solanaceae|wfo-0001354497|Iochroma arborescens|Mexico to Trop. America|shrub or tree|wet tropical|NE|71bf22b1-a335-456a-8ab4-2a9e15f81cdf|0|0|0|0|0|0|1|1|0|0|0
Peru|Actinostemon concolor|(Spreng.) Müll.Arg.|Euphorbiaceae|wfo-0000682355|Actinostemon concolor|E. Colombia, E. & S. Brazil to Bolivia and Argentina (Misiones)|shrub or tree|seasonally dry tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Adenaria floribunda|Kunth|Lythraceae|wfo-0000519897|Adenaria floribunda|S. Mexico to N. Argentina, Hispaniola|shrub or tree|seasonally dry tropical|LC|4ec9e8f5-4939-4be2-935e-abb5722da513|0|0|0|0|0|0|1|1|0|0|0
Peru|Aegiphila integrifolia|(Jacq.) B.D.Jacks.|Lamiaceae|wfo-0000809574|Aegiphila integrifolia|Trinidad, Panama to S. Trop. America|shrub or tree|wet tropical|LC|112ef604-0059-498e-a7a7-415b49f2b45b|0|0|0|0|0|0|0|1|0|0|0
Peru|Aegiphila peruviana|Turcz.|Lamiaceae|wfo-0000819646|Aegiphila peruviana|Costa Rica, W. South America to Brazil|climbing shrub|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Aiouea montana|(Sw.) R.Rohde|Lauraceae|wfo-0001421696|Aiouea montana|Mexico to Trop. America|tree|wet tropical|LC|d5d1efab-6006-4d86-8078-d92c05232f0c|0|0|0|0|0|0|0|1|0|0|0
Peru|Aiphanes horrida|(Jacq.) Burret|Arecaceae|wfo-0000932318|Aiphanes horrida|Trinidad to S. Trop. America|tree|wet tropical|NE|feb96ea5-5f2f-4d85-9f5d-ce03d4bd6107|0|1|0|0|1|0|1|0|0|1|0
Peru|Aiphanes ulei|(Dammer) Burret|Arecaceae|wfo-0000932569|Aiphanes ulei|W. South America to N. Brazil|shrub or tree|wet tropical|LC|""|0|0|0|0|1|0|1|1|0|1|0
Peru|Albizia multiflora|(Kunth) Barneby & J.W.Grimes|Fabaceae|wfo-0000194402|Albizia multiflora|C. Panama to Peru|tree|wet tropical|VU|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Albizia niopoides|(Spruce ex Benth.) Burkart|Fabaceae|wfo-0000187194|Albizia niopoides|S. Mexico to Trop. America|tree|seasonally dry tropical|LC|0471f0c5-e13a-4de7-81a6-c49f5e67c374|1|1|0|0|0|0|1|0|0|0|1
Peru|Alchornea castaneifolia|(Humb. & Bonpl. ex Willd.) A.Juss.|Euphorbiaceae|wfo-0000938450|Alchornea castaneifolia|S. Trop. America|shrub or tree|wet tropical|LC|2601d4b0-7769-416c-99b5-bae343b085c6|0|0|0|0|0|0|0|1|0|0|0
Peru|Alchornea discolor|Poepp.|Euphorbiaceae|wfo-0000938682|Alchornea discolor|S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Alchornea latifolia|Sw.|Euphorbiaceae|wfo-0000939231|Alchornea latifolia|Mexico to Trop. America|tree|wet tropical|LC|95803486-1e45-41db-840e-621ddd3a9c9b|0|0|0|0|0|0|1|0|0|0|0
Peru|Alchorneopsis floribunda|(Benth.) Müll.Arg.|Euphorbiaceae|wfo-0000940370|Alchorneopsis floribunda|Trop. America|tree|wet tropical|LC|2298b769-b700-4b9c-b2d2-a7b167ea311a|0|0|0|0|0|0|1|0|0|0|0
Peru|Alibertia edulis|(Rich.) A.Rich. ex DC.|Rubiaceae|wfo-0000941730|Alibertia edulis|S. Mexico to Trop. America|shrub or tree|wet tropical|LC|355e9722-ddef-4180-b23d-bdd2f2a1c7bd|0|0|0|0|1|0|0|0|0|0|0
Peru|Alnus acuminata|Kunth|Betulaceae|wfo-0000944034|Alnus acuminata|Mexico to N. Argentina|tree|seasonally dry tropical|LC|""|1|1|1|0|0|0|1|1|0|0|1
Peru|Aloysia virgata|(Ruiz & Pav.) Juss.|Verbenaceae|wfo-0000951394|Aloysia virgata|Peru to Brazil and N. Argentina|shrub|subtropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Amaioua guianensis|Aubl.|Rubiaceae|wfo-0000957106|Amaioua guianensis|S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Amburana cearensis|(Allemão) A.C.Sm.|Fabaceae|wfo-0000182165|Amburana cearensis|Bolivia to Brazil and NW. Argentina|tree|seasonally dry tropical|EN|9f89613f-3ada-42a2-a785-f47f620df563|0|0|0|0|0|0|1|1|0|0|1
Peru|Ampelocera edentula|Kuhlm.|Ulmaceae|wfo-0000531434|Ampelocera edentula|Panama to S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Ampelozizyphus amazonicus|Ducke|Rhamnaceae|wfo-0000531791|Ampelozizyphus amazonicus|S. Trop. America|climbing shrub|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Anacardium giganteum|Hancock ex Engl.|Anacardiaceae|wfo-0000533056|Anacardium giganteum|S. Trop. America|tree|wet tropical|NE|19846050-ffb5-457e-b2e2-3569a4783ff5|0|0|0|0|1|0|1|1|0|0|0
Peru|Anacardium occidentale|L.|Anacardiaceae|wfo-0000533072|Anacardium occidentale|Trinidad to S. Trop. America|tree|seasonally dry tropical|LC|ad18ec5a-0d1d-45a6-8073-84dacf427928|1|1|1|1|1|1|1|1|1|1|1
Peru|Anadenanthera colubrina|(Vell.) Brenan|Fabaceae|wfo-0000169564|Anadenanthera colubrina|Ecuador to Brazil and N. Argentina|shrub or tree|seasonally dry tropical|LC|9b3a05dc-4f4d-423f-bada-6dc731d4447c|0|0|0|0|0|0|0|1|0|1|0
Peru|Anaxagorea dolichocarpa|Sprague & Sandwith|Annonaceae|wfo-0000533455|Anaxagorea dolichocarpa|S. Trop. America|shrub or tree|wet tropical|LC|86151063-3dfd-440d-8bcf-d72117b34229|0|0|0|0|0|0|0|1|0|0|0
Peru|Anaxagorea rufa|Timmerman|Annonaceae|wfo-0000533483|Anaxagorea rufa|S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Andira surinamensis|(Bondt) Splitg. ex Pulle|Fabaceae|wfo-0000169589|Andira surinamensis|Trinidad to S. Trop. America|shrub or tree|wet tropical|LC|7e99eaf3-2402-4d86-9b3f-216084b179e9|0|0|0|0|0|0|1|1|0|0|0
Peru|Aniba coto|(Rusby) Kosterm.|Lauraceae|wfo-0000536820|Aniba coto|W. South America|tree|wet tropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Aniba hostmanniana|(Nees) Mez|Lauraceae|wfo-0000536845|Aniba hostmanniana|Panama to S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Aniba perutilis|Hemsl.|Lauraceae|wfo-0000536877|Aniba perutilis|W. South America|tree|wet tropical|VU|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Aniba puchury-minor|(Mart.) Mez|Lauraceae|wfo-0000536881|Aniba puchury-minor|W. South America to Brazil (Acre)|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Aniba rosodora|Ducke|Lauraceae|wfo-0000536890|Aniba rosaeodora|N. South America to N. Peru|tree|wet tropical|EN|a3f737a1-e0b7-470b-8bcf-c3b122c5ed2e|0|0|0|0|0|0|1|1|0|0|1
Peru|Annona ambotay|Aubl.|Annonaceae|wfo-0000537666|Annona ambotay|S. Trop. America|climbing shrub|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Annona cherimola|Mill.|Annonaceae|wfo-0000537707|Annona cherimola|W. South America|shrub or tree|wet tropical|LC|694551c2-132e-43e3-877d-925d02271952|0|0|0|1|1|0|0|1|1|0|1
Peru|Annona cordifolia|(Szyszyl.) Poepp. ex Maas & Westra|Annonaceae|wfo-0000537718|Annona cordifolia|SE. Colombia to N. Bolivia|climbing shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Annona duckei|Diels|Annonaceae|wfo-0000537747|Annona duckei|SE. Colombia to N. Peru|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Annona glabra|L.|Annonaceae|wfo-0000537770|Annona glabra|Trop. & Subtrop. America, W. & WC. Trop. Africa|shrub or tree|wet tropical|LC|cf61175b-3f32-456b-953f-60fd9d743fff|1|1|0|1|1|0|1|1|1|0|0
Peru|Annona montana|Macfad.|Annonaceae|wfo-0000537842|Annona montana|Trop. America|shrub or tree|wet tropical|LC|7fcb7e3f-ee50-4ba1-a94d-6f38b7340e2b|0|0|0|1|1|0|1|1|0|0|1
Peru|Annona mucosa|Jacq.|Annonaceae|wfo-0000537847|Annona mucosa|C. & S. Mexico to N. Brazil|tree|wet tropical|LC|737f97fb-d72d-4f6e-b261-75020cdb35d0|0|1|0|0|1|0|0|1|0|0|1
Peru|Annona muricata|L.|Annonaceae|wfo-0000537848|Annona muricata|S. Mexico to S. Trop. America|tree|wet tropical|LC|3145d370-315e-4a90-bd89-a35a34245d81|1|1|1|1|1|1|1|1|1|1|1
Peru|Annona sericea|Dunal|Annonaceae|wfo-0000537938|Annona sericea|Trinidad to S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Annona tenuiflora|Mart.|Annonaceae|wfo-0000537960|Annona tenuiflora|Colombia to S. Venezuela and Brazil|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Anthodiscus peruanus|Baill.|Caryocaraceae|wfo-0000219285|Anthodiscus peruanus|Ecuador to N. Peru|tree|wet tropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Anthodiscus pilosus|Ducke|Caryocaraceae|wfo-0000219296|Anthodiscus pilosus|SE. Colombia to N. Peru|tree|wet tropical|NE|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Antonia ovata|Pohl|Loganiaceae|wfo-0000539697|Antonia ovata|S. Trop. America|shrub or tree|wet tropical|LC|2866c596-c361-40f6-b7dd-2895d3042780|0|0|0|0|0|0|1|1|0|0|0
Peru|Aparisthmium cordatum|(A.Juss.) Baill.|Euphorbiaceae|wfo-0000242310|Aparisthmium cordatum|Costa Rica to S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Apeiba glabra|Aubl.|Malvaceae|wfo-0000539827|Apeiba glabra|Colombia to N. & NE. Brazil|tree|wet tropical|LC|8d6081bc-5198-4e6a-aa75-34f6c1ba0ee6|0|0|0|0|0|0|0|1|0|0|0
Peru|Apeiba membranacea|Spruce ex Benth.|Malvaceae|wfo-0000539836|Apeiba membranacea|C. & S. Trop. America|tree|wet tropical|LC|2ffa3c65-b980-4c68-af5d-2f3faae537cc|0|0|0|0|0|0|0|1|0|0|0
Peru|Apeiba tibourbou|Aubl.|Malvaceae|wfo-0000539840|Apeiba tibourbou|Mexico to S. Trop. America|tree|wet tropical|LC|443d8ff5-3ad4-4174-a979-752ab6c8cbd9|0|0|1|0|0|0|1|1|0|0|0
Peru|Aphandra natalia|(Balslev & A.J.Hend.) Barfod|Arecaceae|wfo-0000242900|Aphandra natalia|E. Ecuador to N. Peru and N. Brazil|tree|wet tropical|NE|0fde9bd6-f948-4dac-bb22-649d7bfe6dfc|1|1|1|0|1|0|1|0|0|1|0
Peru|Apuleia leiocarpa|(Vogel) J.F.Macbr.|Fabaceae|wfo-0000186778|Apuleia leiocarpa|S. Trop. America to NE. Argentina|tree|seasonally dry tropical|LC|b33927a8-a0ce-48f9-9d67-3b0dee277683|0|0|0|0|0|0|1|1|0|0|1
Peru|Aralia soratensis|Marchal|Araliaceae|wfo-0000259343|Aralia soratensis|Peru to NW. Argentina|tree|subtropical|NE|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Ardisia guianensis|(Aubl.) Mez|Primulaceae|wfo-0000544390|Ardisia guianensis|Trinidad-Tobago to C. & S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Ardisia martinensis|Lundell|Primulaceae|wfo-0000544390|Ardisia guianensis|Trinidad-Tobago to C. & S. Trop. America|shrub or tree|wet tropical|VU|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Aspidosperma album|(Vahl) Benoist ex Pichon|Apocynaceae|wfo-0000290252|Aspidosperma album|N. South America to Peru|tree|wet tropical|NE|ce2a2a06-e971-4ad3-a9ec-51b00ccdb640|0|0|0|0|0|0|0|1|0|0|0
Peru|Aspidosperma cuspa|(Kunth) S.F.Blake ex Pittier|Apocynaceae|wfo-0000290491|Aspidosperma cuspa|Caribbean, Panama to S. Trop. America|shrub or tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Aspidosperma desmanthum|Benth. ex Müll.Arg.|Apocynaceae|wfo-0000290569|Aspidosperma desmanthum|SE. Mexico to S. Trop. America|tree|wet tropical|LC|69cf3ae2-6911-4179-9f0f-ea047f8d8a87|0|0|0|0|0|0|1|1|0|0|0
Peru|Aspidosperma excelsum|Benth.|Apocynaceae|wfo-0000290709|Aspidosperma excelsum|Costa Rica to S. Trop. America|tree|wet tropical|LC|c4447520-574b-4af1-af59-e8dd315957c3|0|0|0|0|0|0|1|1|0|0|0
Peru|Aspidosperma myristicifolium|(Markgr.) Woodson|Apocynaceae|wfo-0000291209|Aspidosperma myristicifolium|Costa Rica to Peru and Brazil (Acre)|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Aspidosperma parvifolium|A.DC.|Apocynaceae|wfo-0000291370|Aspidosperma parvifolium|Venezuelan Antilles to S. Trop. America|tree|seasonally dry tropical|NE|77f3e44f-149b-4780-96ab-85c89c1a6cf4|0|0|0|0|0|0|1|1|0|0|0
Peru|Aspidosperma polyneuron|Müll.Arg.|Apocynaceae|wfo-0000291421|Aspidosperma polyneuron|S. Trop. America to Argentina (Misiones)|tree|wet tropical|EN|1874862e-fd3f-4e8b-a791-e3c865e1ded8|0|0|0|0|0|0|1|1|0|0|1
Peru|Aspidosperma rigidum|Rusby|Apocynaceae|wfo-0000291633|Aspidosperma rigidum|Costa Rica to S. Trop. America|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Aspidosperma schultesii|Woodson|Apocynaceae|wfo-0000291688|Aspidosperma schultesii|S. Venezuela to NE. Peru|tree|wet tropical|LC|""|0|0|0|0|0|0|0|1|0|0|0
Peru|Aspidosperma spruceanum|Benth. ex Müll.Arg.|Apocynaceae|wfo-0000291753|Aspidosperma spruceanum|S. Trop. America|tree|wet tropical|LC|8a6abb89-5f07-40ab-8208-17a0686b6256|0|0|0|0|0|0|1|0|0|0|0
Peru|Astrocaryum aculeatum|G.Mey.|Arecaceae|wfo-0000293087|Astrocaryum aculeatum|S. Trop. America|shrub or tree|wet tropical|LC|a1bd4e63-fbf8-4d9c-8050-05fce9463442|1|1|1|0|1|0|1|1|0|1|0
Peru|Astrocaryum chambira|Burret|Arecaceae|wfo-0000293221|Astrocaryum chambira|S. Trop. America|tree|wet tropical|NE|e7c8f2d0-eff3-4331-929e-b66a52c63b32|1|1|1|0|1|0|1|1|0|1|0
Peru|Astrocaryum gratum|F.Kahn & B.Millán|Arecaceae|wfo-0000293392|Astrocaryum gratum|Peru to Bolivia|shrub or tree|wet tropical|LC|""|1|0|1|0|1|0|1|1|0|1|0
Peru|Astrocaryum huicungo|Dammer ex Burret|Arecaceae|wfo-0000293492|Astrocaryum huicungo|N. Peru|shrub or tree|wet tropical|NE|""|0|1|0|0|1|0|1|0|0|0|0
Peru|Astrocaryum jauari|Mart.|Arecaceae|wfo-0000293522|Astrocaryum jauari|S. Trop. America|tree|wet tropical|NE|bfe8619c-2da1-4f51-b9e2-45f4a3b511d0|0|0|0|0|1|0|1|0|0|0|0
Peru|Astrocaryum macrocalyx|Burret|Arecaceae|wfo-0000293589|Astrocaryum macrocalyx|SE. Colombia to NE. Peru|shrub or tree|wet tropical|LC|""|0|0|0|0|1|0|1|1|0|0|0
Peru|Astrocaryum urostachys|Burret|Arecaceae|wfo-0000294015|Astrocaryum urostachys|Colombia to N. Peru|shrub or tree|wet tropical|LC|""|1|0|1|0|1|0|1|1|0|1|0
Peru|Astronium fraxinifolium|Schott|Anacardiaceae|wfo-0000554983|Astronium fraxinifolium|S. Trop. America|tree|seasonally dry tropical|NE|f5ea9f00-d5e5-40a3-be34-1033540a87d2|0|0|1|0|0|0|1|1|0|0|0
Peru|Astronium graveolens|Jacq.|Anacardiaceae|wfo-0000554996|Astronium graveolens|Mexico to S. Trop. America|tree|seasonally dry tropical|NE|85e0e0aa-5a16-4215-9726-8f3337773cfb|0|0|0|0|0|0|1|1|0|0|1
Peru|Astronium lecointei|Ducke|Anacardiaceae|wfo-0000555004|Astronium lecointei|S. Trop. America|tree|wet tropical|NE|""|0|0|0|0|0|0|1|0|0|0|0
Peru|Attalea bassleriana|(Burret) Zona|Arecaceae|wfo-0000340835|Attalea bassleriana|N. Peru|tree|wet tropical|NE|""|1|1|0|0|1|0|1|1|0|0|0
Peru|Attalea butyracea|(Mutis ex L.f.) Wess.Boer|Arecaceae|wfo-0000295921|Attalea butyracea|S. Trop. America|tree|wet tropical|NE|95c302f2-f3ca-4d35-9c9b-cdd04113c87f|1|1|1|0|1|0|1|1|0|1|0
Peru|Attalea insignis|(Mart.) Drude|Arecaceae|wfo-0000296238|Attalea insignis|Colombia to N. Peru and NW. Brazil|perennial|wet tropical|NE|20957d48-2478-42af-bbb5-b78c3b600474|1|0|0|0|1|0|1|1|0|1|0
Peru|Attalea maripa|(Aubl.) Mart.|Arecaceae|wfo-0000296358|Attalea maripa|Trinidad to S. Trop. America|tree|wet tropical|LC|6dea72d3-8ce7-4b12-9b32-ce1057a1ed42|0|0|1|0|1|0|1|1|0|0|0
