"organisation_name","organisation_uuid","project_name","project_uuid","framework","site_name","country_code","site_report_due_date","tree_species_uuid","tree_species_name","amount","collection"
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Mukura Site [combining Mwendo_Site & Bahimba],RW,"2023-01-31",c2206149-3240-44d6-b74c-24060b600128,Ficus thonningii,858,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Mukura Site [combining Mwendo_Site & Bahimba],RW,"2023-01-31",afafcb23-179e-4a09-8083-562f1ea1d477,Entandrophragma excelsum,1226,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Mukura Site [combining Mwendo_Site & Bahimba],RW,"2023-01-31","177c36c0-eb4d-4e11-b217-f098fbf595e8",Passiflora edulis,302,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Mukura Site [combining Mwendo_Site & Bahimba],RW,"2023-01-31","3e155e45-5f21-4960-bab9-4466c1f909fa",Solanum betaceum,531,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31",b9a847d3-440b-46b3-b9e4-406ea94b473a,Grevillea Robusta,4968,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31","35bf07f0-5e2e-42ed-8dfb-a139a136bc4c",Alnus acuminate,15772,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31",d29dbb4b-5738-4c0c-b594-1c6bb93fbd11,Calliandra calothyrsus,1954,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31","0fad0191-f226-4f12-bcac-bd4f4701ed1b",Leucaena leucocephale,1567,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31",a4f25272-341a-4443-aeee-a5b0c1317ba6,Markhamia lutea,2141,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31","5f879273-b952-4833-bbe1-5b826c8db5ec",Erythrina abyssinica,851,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31","190eb74d-4a0b-4602-984b-25b98a36d11f",Mitrigyna librostipulosa,556,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31",bd93253a-e2bb-450a-815b-1551d01821f9,Ficus thonningii,1094,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31","53fd333d-b5a4-477f-9d2d-a0abf2cc7fcc",Entandrophragma excelsum,1564,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31","31c4e890-8634-4d8b-bfb4-2875d47215e7",Passiflora edulis,384,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Gihango-Murunda Site [combining Gihango & Murunda sites],RW,"2023-01-31","74892f65-ae7d-4e16-b435-2e9241c4bc3a",Solanum betaceum,677,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01",ff2391fa-0748-4dae-b22a-abdc48669f8f,Grevillea robusta,22411,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01",eb61d7fb-bd0a-4364-aa53-26513a869aba,Cedrella serata,7130,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01","57a8e30a-cdd0-4a18-b91b-61ef745494e0",Markhamia Lutea,3945,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01","8ba80b8c-0817-49ba-9753-dcbbc937403e",Erythrina abyssinica,2564,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01","4a5f52c5-e2ad-45e9-80ab-c3f7b3eff28d",Mitragyna librostipulosa,2229,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01",a5e088c8-c82a-4999-8c4b-2e3b934efdfc,Ficus thoningii,2959,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01",eda74ddf-97f8-4ff2-a47a-87b8be6bf40f,Persea amaricana,2762,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01","8083cdcc-edbf-458b-9418-75e1a201a5fe",Citrus sp,1874,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01",afd85692-68ee-477d-97ef-06b51d775ea3,Callitris robusta,4482,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01",ccf8729e-5e82-4513-93a0-ed80146d2bc4,Calliandra colothyrusus,2121,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01",dbc8f6bb-8492-4e51-9450-4e2bfe2f9179,Leucaena lecocephala,2121,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01",c5ac494d-328c-4b9b-b506-e9a1ba22700e,Paciflora edulis,545,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01",f2bca349-41d1-4290-bcf0-5629723aeeab,Solanum betaceum,545,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Butezi_Site,RW,"2024-02-01","7dfc0c84-11c1-4fe3-b683-59ddc1503383",Carica papaya,727,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","85dd80f3-0f37-44ec-92f0-4fc573a3ec4b",Grevillea robusta,20686,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","021f182c-ce64-4f88-a16b-21abdaa96963",Cedrella serata,6582,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","10709793-2ed9-40c6-9033-4a05bcfe0f59",Markhamia Lutea,3642,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","571a501a-abfd-4707-b9d6-09554e6f5b4c",Erythrina abyssinica,2366,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","8f8b47c9-d9fc-467f-b24d-1178cfb3a84d",Mitragyna librostipulosa,2058,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","9e3c890c-1053-4831-afd3-59ac2d855e92",Ficus thoningii,2733,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","1d87c321-1677-4409-a921-02c2541b5b47",Persea americana,2549,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","463f762b-2dca-4e3f-a8fb-de0b0f6004fe",Citrus sp,1730,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","8e001bf3-0220-4c0c-ac7d-919a190ccb4e",Calliandra colothyrusus,1958,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01",b47c1c9e-1cc5-46ad-be8b-fa6086a136d8,Leucaena lecocephala,1957,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","98e02b56-be74-4a1f-8312-798978119216",Paciflora edulis,503,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01","093b8039-687e-475d-95fe-100f9a033257",Solanum betaceum,503,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,Kigarama-Nyamugari Site [combining Karingurukwa & Kabungeri Sites],RW,"2024-02-01",ea2081c6-212a-405a-8b33-ffeaeae62281,Carica papaya,671,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01",ed5fc3ae-4ba6-4d96-9632-a35b7a5736e4,Grevillea Robusta,26590,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01","98cc0d7a-5bc9-4d62-9ebe-bea13e89a293",Alnus acuminate,6198,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01",f94e681d-78d0-4184-827a-51f28d7b4017,Markhamia Lutea,6458,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01","86d5d606-a189-4725-bb0d-c68586366e58",Erythrina abyssinica,4199,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01",d87da0af-a637-41b8-9e4c-c1212a2dde69,Mitragyna rubrostipulata,3796,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01","484f3870-65a4-47ef-9293-9eaf512a1aa7",Ficus thonningii,4197,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01",d25e7e75-4c4f-4528-9eaf-eabe0f6fedd1,Persea amaricana,4467,tree-planted
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01","260ee7a3-e914-4c71-83cb-eee185727ab2",Calliandra colothyrusus,2259,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01",a410cbb9-8f28-4f64-8864-3c139d18535a,Leucaena lecocephala,2258,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01",cd51c2e6-bac9-46c6-bfb9-b354fc2ec3b3,Paciflora edulis,580,non-tree
Albertine Rift Conservation Society (ARCOS Network),"15c0b98f-d395-11ed-8014-0682e69bfbec",Landscape restoration for improved environmental resilience and community livelihoods - ARCOS,bbd88e69-cd85-429e-bebf-6234bf82dbb3,terrafund,KAGEYO,RW,"2024-02-01","4cbf0e3b-11ce-4302-af26-789f9411ad87",Solanum betaceum,580,non-tree
